movement_id,train_id,train_type,section_id,entry_time,exit_time,direction,priority,is_freight,scheduled_or_forecast,forecast_confidence,movement_status
MOV_000660,SYN_TRAIN_0020,EXPRESS,SEC_009,2026-09-17 10:10:00,2026-09-17 10:40:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000661,SYN_TRAIN_0021,MAINTENANCE,SEC_007,2026-09-18 22:55:00,2026-09-18 23:20:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000662,SYN_TRAIN_0022,OTHER,SEC_007,2026-09-14 20:55:00,2026-09-14 21:10:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000663,SYN_TRAIN_0023,MAINTENANCE,SEC_006,2026-09-15 17:30:00,2026-09-15 17:55:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000664,SYN_TRAIN_0024,PASSENGER,SEC_002,2026-09-14 17:15:00,2026-09-14 17:30:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000665,SYN_TRAIN_0025,PASSENGER,SEC_006,2026-09-16 08:15:00,2026-09-16 08:27:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000666,SYN_TRAIN_0026,MAINTENANCE,SEC_008,2026-09-15 08:55:00,2026-09-15 09:05:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000667,SYN_TRAIN_0027,MAINTENANCE,SEC_001,2026-09-20 21:35:00,2026-09-20 21:47:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000668,SYN_TRAIN_0028,EXPRESS,SEC_008,2026-09-16 18:15:00,2026-09-16 18:23:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000669,SYN_TRAIN_0029,FREIGHT,SEC_009,2026-09-15 13:35:00,2026-09-15 13:47:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000670,SYN_TRAIN_0030,PASSENGER,SEC_002,2026-09-17 13:20:00,2026-09-17 13:45:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000671,SYN_TRAIN_0031,MAINTENANCE,SEC_003,2026-09-19 08:30:00,2026-09-19 08:42:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000672,SYN_TRAIN_0032,PASSENGER,SEC_010,2026-09-18 14:15:00,2026-09-18 14:40:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000673,SYN_TRAIN_0033,PASSENGER,SEC_003,2026-09-14 17:55:00,2026-09-14 18:03:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000674,SYN_TRAIN_0034,PASSENGER,SEC_001,2026-09-19 21:55:00,2026-09-19 22:03:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000675,SYN_TRAIN_0035,FREIGHT,SEC_007,2026-09-16 19:15:00,2026-09-16 19:35:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000676,SYN_TRAIN_0036,OTHER,SEC_008,2026-09-15 06:35:00,2026-09-15 06:50:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000677,SYN_TRAIN_0037,PASSENGER,SEC_004,2026-09-19 15:20:00,2026-09-19 15:25:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000678,SYN_TRAIN_0038,MAINTENANCE,SEC_006,2026-09-14 15:20:00,2026-09-14 15:40:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000679,SYN_TRAIN_0039,PASSENGER,SEC_010,2026-09-15 19:15:00,2026-09-15 19:27:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000680,SYN_TRAIN_0040,EXPRESS,SEC_010,2026-09-19 17:55:00,2026-09-19 18:15:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000681,SYN_TRAIN_0041,PASSENGER,SEC_009,2026-09-14 06:35:00,2026-09-14 06:43:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000682,SYN_TRAIN_0042,PASSENGER,SEC_004,2026-09-17 01:35:00,2026-09-17 01:40:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000683,SYN_TRAIN_0043,PASSENGER,SEC_006,2026-09-14 20:50:00,2026-09-14 21:02:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000684,SYN_TRAIN_0044,FREIGHT,SEC_002,2026-09-17 17:25:00,2026-09-17 17:35:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000685,SYN_TRAIN_0045,PASSENGER,SEC_009,2026-09-20 06:10:00,2026-09-20 06:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000686,SYN_TRAIN_0046,FREIGHT,SEC_007,2026-09-20 08:00:00,2026-09-20 08:30:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000687,SYN_TRAIN_0047,PASSENGER,SEC_008,2026-09-16 06:50:00,2026-09-16 07:10:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000688,SYN_TRAIN_0048,FREIGHT,SEC_002,2026-09-15 05:35:00,2026-09-15 05:40:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000689,SYN_TRAIN_0049,EXPRESS,SEC_009,2026-09-19 19:35:00,2026-09-19 19:50:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000690,SYN_TRAIN_0050,MAINTENANCE,SEC_003,2026-09-17 03:20:00,2026-09-17 03:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000691,SYN_TRAIN_0051,OTHER,SEC_006,2026-09-19 00:05:00,2026-09-19 00:30:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000692,SYN_TRAIN_0052,PASSENGER,SEC_006,2026-09-16 17:50:00,2026-09-16 17:55:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000693,SYN_TRAIN_0053,PASSENGER,SEC_004,2026-09-18 18:35:00,2026-09-18 18:47:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000694,SYN_TRAIN_0054,EXPRESS,SEC_008,2026-09-16 20:20:00,2026-09-16 20:25:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000695,SYN_TRAIN_0055,PASSENGER,SEC_010,2026-09-17 11:35:00,2026-09-17 11:43:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000696,SYN_TRAIN_0056,PASSENGER,SEC_010,2026-09-17 12:05:00,2026-09-17 12:15:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000697,SYN_TRAIN_0057,FREIGHT,SEC_007,2026-09-14 11:35:00,2026-09-14 11:47:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000698,SYN_TRAIN_0058,FREIGHT,SEC_005,2026-09-19 12:55:00,2026-09-19 13:15:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000699,SYN_TRAIN_0059,PASSENGER,SEC_002,2026-09-16 21:00:00,2026-09-16 21:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000700,SYN_TRAIN_0060,PASSENGER,SEC_010,2026-09-18 17:10:00,2026-09-18 17:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000701,SYN_TRAIN_0061,MAINTENANCE,SEC_006,2026-09-16 14:00:00,2026-09-16 14:05:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000702,SYN_TRAIN_0062,PASSENGER,SEC_006,2026-09-14 14:40:00,2026-09-14 14:52:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000703,SYN_TRAIN_0063,MAINTENANCE,SEC_009,2026-09-19 12:00:00,2026-09-19 12:15:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000704,SYN_TRAIN_0064,FREIGHT,SEC_006,2026-09-16 22:30:00,2026-09-16 22:38:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000705,SYN_TRAIN_0065,FREIGHT,SEC_005,2026-09-15 06:45:00,2026-09-15 06:53:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000706,SYN_TRAIN_0066,PASSENGER,SEC_003,2026-09-19 13:25:00,2026-09-19 13:33:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000707,SYN_TRAIN_0067,FREIGHT,SEC_004,2026-09-16 05:35:00,2026-09-16 05:45:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000708,SYN_TRAIN_0068,PASSENGER,SEC_002,2026-09-17 15:30:00,2026-09-17 15:35:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000709,SYN_TRAIN_0069,PASSENGER,SEC_008,2026-09-17 07:10:00,2026-09-17 07:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000710,SYN_TRAIN_0070,PASSENGER,SEC_005,2026-09-15 18:50:00,2026-09-15 18:58:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000711,SYN_TRAIN_0071,FREIGHT,SEC_007,2026-09-16 18:20:00,2026-09-16 18:45:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000712,SYN_TRAIN_0072,PASSENGER,SEC_003,2026-09-15 16:20:00,2026-09-15 16:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000713,SYN_TRAIN_0073,MAINTENANCE,SEC_007,2026-09-14 06:00:00,2026-09-14 06:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000714,SYN_TRAIN_0074,OTHER,SEC_006,2026-09-16 20:30:00,2026-09-16 20:45:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000715,SYN_TRAIN_0075,FREIGHT,SEC_001,2026-09-17 21:35:00,2026-09-17 21:50:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000716,SYN_TRAIN_0076,EXPRESS,SEC_001,2026-09-19 07:20:00,2026-09-19 07:25:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000717,SYN_TRAIN_0077,FREIGHT,SEC_010,2026-09-18 14:55:00,2026-09-18 15:07:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000718,SYN_TRAIN_0078,FREIGHT,SEC_008,2026-09-20 22:45:00,2026-09-20 22:55:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000719,SYN_TRAIN_0079,EXPRESS,SEC_006,2026-09-17 07:40:00,2026-09-17 07:48:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000720,SYN_TRAIN_0080,PASSENGER,SEC_008,2026-09-19 05:05:00,2026-09-19 05:30:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000721,SYN_TRAIN_0081,MAINTENANCE,SEC_005,2026-09-17 01:25:00,2026-09-17 01:37:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000722,SYN_TRAIN_0082,FREIGHT,SEC_003,2026-09-18 04:05:00,2026-09-18 04:17:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000723,SYN_TRAIN_0083,PASSENGER,SEC_009,2026-09-20 17:55:00,2026-09-20 18:10:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000724,SYN_TRAIN_0084,OTHER,SEC_010,2026-09-20 16:00:00,2026-09-20 16:10:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000725,SYN_TRAIN_0085,EXPRESS,SEC_004,2026-09-17 07:15:00,2026-09-17 07:35:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000726,SYN_TRAIN_0086,OTHER,SEC_008,2026-09-19 17:50:00,2026-09-19 18:10:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000727,SYN_TRAIN_0087,PASSENGER,SEC_005,2026-09-15 06:45:00,2026-09-15 07:10:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000728,SYN_TRAIN_0088,OTHER,SEC_003,2026-09-17 19:45:00,2026-09-17 20:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000729,SYN_TRAIN_0089,OTHER,SEC_004,2026-09-16 06:30:00,2026-09-16 06:50:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000730,SYN_TRAIN_0090,FREIGHT,SEC_007,2026-09-19 04:35:00,2026-09-19 04:43:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000731,SYN_TRAIN_0091,FREIGHT,SEC_004,2026-09-16 16:25:00,2026-09-16 16:35:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000732,SYN_TRAIN_0092,PASSENGER,SEC_007,2026-09-20 05:25:00,2026-09-20 05:55:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000733,SYN_TRAIN_0093,MAINTENANCE,SEC_006,2026-09-20 02:20:00,2026-09-20 02:28:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000734,SYN_TRAIN_0094,PASSENGER,SEC_005,2026-09-15 18:00:00,2026-09-15 18:30:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000735,SYN_TRAIN_0095,EXPRESS,SEC_003,2026-09-14 04:05:00,2026-09-14 04:13:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000736,SYN_TRAIN_0096,PASSENGER,SEC_002,2026-09-19 19:20:00,2026-09-19 19:30:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000737,SYN_TRAIN_0097,OTHER,SEC_007,2026-09-14 07:25:00,2026-09-14 07:33:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000738,SYN_TRAIN_0098,OTHER,SEC_004,2026-09-18 16:05:00,2026-09-18 16:17:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000739,SYN_TRAIN_0099,FREIGHT,SEC_001,2026-09-20 03:55:00,2026-09-20 04:25:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000740,SYN_TRAIN_0100,MAINTENANCE,SEC_008,2026-09-17 14:35:00,2026-09-17 15:00:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000741,SYN_TRAIN_0101,FREIGHT,SEC_007,2026-09-16 09:45:00,2026-09-16 10:00:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000742,SYN_TRAIN_0102,EXPRESS,SEC_001,2026-09-18 17:45:00,2026-09-18 18:10:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000743,SYN_TRAIN_0103,FREIGHT,SEC_008,2026-09-15 23:20:00,2026-09-15 23:28:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000744,SYN_TRAIN_0104,FREIGHT,SEC_006,2026-09-19 06:35:00,2026-09-19 07:00:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000745,SYN_TRAIN_0105,EXPRESS,SEC_006,2026-09-19 11:40:00,2026-09-19 12:05:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000746,SYN_TRAIN_0106,EXPRESS,SEC_005,2026-09-19 07:55:00,2026-09-19 08:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000747,SYN_TRAIN_0107,PASSENGER,SEC_010,2026-09-17 04:20:00,2026-09-17 04:28:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000748,SYN_TRAIN_0108,PASSENGER,SEC_004,2026-09-15 05:00:00,2026-09-15 05:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000749,SYN_TRAIN_0109,EXPRESS,SEC_001,2026-09-19 16:15:00,2026-09-19 16:25:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000750,SYN_TRAIN_0110,MAINTENANCE,SEC_008,2026-09-17 07:20:00,2026-09-17 07:30:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000751,SYN_TRAIN_0111,FREIGHT,SEC_003,2026-09-18 14:45:00,2026-09-18 15:05:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000752,SYN_TRAIN_0112,FREIGHT,SEC_010,2026-09-18 18:35:00,2026-09-18 19:00:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000753,SYN_TRAIN_0113,EXPRESS,SEC_008,2026-09-18 22:50:00,2026-09-18 23:20:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000754,SYN_TRAIN_0114,PASSENGER,SEC_004,2026-09-19 20:10:00,2026-09-19 20:30:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000755,SYN_TRAIN_0115,PASSENGER,SEC_009,2026-09-15 13:00:00,2026-09-15 13:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000756,SYN_TRAIN_0116,PASSENGER,SEC_007,2026-09-20 15:05:00,2026-09-20 15:15:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000757,SYN_TRAIN_0117,EXPRESS,SEC_003,2026-09-16 15:45:00,2026-09-16 15:50:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000758,SYN_TRAIN_0118,PASSENGER,SEC_008,2026-09-19 04:50:00,2026-09-19 05:20:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000759,SYN_TRAIN_0119,MAINTENANCE,SEC_001,2026-09-20 06:10:00,2026-09-20 06:25:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000760,SYN_TRAIN_0120,PASSENGER,SEC_003,2026-09-20 08:10:00,2026-09-20 08:30:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000761,SYN_TRAIN_0121,EXPRESS,SEC_001,2026-09-16 18:40:00,2026-09-16 19:00:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000762,SYN_TRAIN_0122,PASSENGER,SEC_001,2026-09-14 18:20:00,2026-09-14 18:50:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000763,SYN_TRAIN_0123,FREIGHT,SEC_009,2026-09-16 20:25:00,2026-09-16 20:37:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000764,SYN_TRAIN_0124,PASSENGER,SEC_005,2026-09-17 19:20:00,2026-09-17 19:32:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000765,SYN_TRAIN_0125,EXPRESS,SEC_010,2026-09-20 07:00:00,2026-09-20 07:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000766,SYN_TRAIN_0126,MAINTENANCE,SEC_005,2026-09-19 11:25:00,2026-09-19 11:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000767,SYN_TRAIN_0127,FREIGHT,SEC_004,2026-09-19 17:05:00,2026-09-19 17:35:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000768,SYN_TRAIN_0128,FREIGHT,SEC_008,2026-09-14 13:50:00,2026-09-14 13:58:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000769,SYN_TRAIN_0129,MAINTENANCE,SEC_006,2026-09-15 06:35:00,2026-09-15 07:05:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000770,SYN_TRAIN_0130,OTHER,SEC_010,2026-09-15 04:30:00,2026-09-15 04:45:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000771,SYN_TRAIN_0131,FREIGHT,SEC_002,2026-09-14 05:00:00,2026-09-14 05:15:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000772,SYN_TRAIN_0132,PASSENGER,SEC_008,2026-09-17 05:45:00,2026-09-17 05:50:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000773,SYN_TRAIN_0133,PASSENGER,SEC_009,2026-09-15 18:35:00,2026-09-15 18:47:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000774,SYN_TRAIN_0134,FREIGHT,SEC_007,2026-09-17 17:10:00,2026-09-17 17:40:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000775,SYN_TRAIN_0135,EXPRESS,SEC_007,2026-09-18 12:50:00,2026-09-18 13:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000776,SYN_TRAIN_0136,MAINTENANCE,SEC_003,2026-09-20 08:30:00,2026-09-20 08:38:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000777,SYN_TRAIN_0137,EXPRESS,SEC_005,2026-09-15 18:50:00,2026-09-15 19:05:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000778,SYN_TRAIN_0138,FREIGHT,SEC_005,2026-09-16 06:15:00,2026-09-16 06:23:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000779,SYN_TRAIN_0139,PASSENGER,SEC_006,2026-09-14 17:45:00,2026-09-14 17:53:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000780,SYN_TRAIN_0140,EXPRESS,SEC_008,2026-09-17 18:20:00,2026-09-17 18:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000781,SYN_TRAIN_0141,PASSENGER,SEC_006,2026-09-20 15:35:00,2026-09-20 15:47:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000782,SYN_TRAIN_0142,FREIGHT,SEC_002,2026-09-17 10:50:00,2026-09-17 11:20:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000783,SYN_TRAIN_0143,FREIGHT,SEC_010,2026-09-19 22:20:00,2026-09-19 22:25:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000784,SYN_TRAIN_0144,OTHER,SEC_001,2026-09-15 08:40:00,2026-09-15 08:45:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000785,SYN_TRAIN_0145,OTHER,SEC_004,2026-09-19 14:40:00,2026-09-19 14:45:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000786,SYN_TRAIN_0146,PASSENGER,SEC_010,2026-09-15 05:05:00,2026-09-15 05:17:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000787,SYN_TRAIN_0147,FREIGHT,SEC_003,2026-09-14 16:30:00,2026-09-14 17:00:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000788,SYN_TRAIN_0148,EXPRESS,SEC_009,2026-09-19 23:20:00,2026-09-19 23:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000789,SYN_TRAIN_0149,PASSENGER,SEC_003,2026-09-17 06:20:00,2026-09-17 06:32:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000790,SYN_TRAIN_0150,PASSENGER,SEC_007,2026-09-18 12:40:00,2026-09-18 12:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000791,SYN_TRAIN_0151,PASSENGER,SEC_004,2026-09-19 17:00:00,2026-09-19 17:08:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000792,SYN_TRAIN_0152,MAINTENANCE,SEC_010,2026-09-17 17:45:00,2026-09-17 17:50:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000793,SYN_TRAIN_0153,FREIGHT,SEC_010,2026-09-18 19:40:00,2026-09-18 19:45:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000794,SYN_TRAIN_0154,EXPRESS,SEC_004,2026-09-14 16:20:00,2026-09-14 16:50:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000795,SYN_TRAIN_0155,FREIGHT,SEC_006,2026-09-15 17:05:00,2026-09-15 17:17:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000796,SYN_TRAIN_0156,EXPRESS,SEC_009,2026-09-14 06:50:00,2026-09-14 07:00:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000797,SYN_TRAIN_0157,MAINTENANCE,SEC_007,2026-09-20 12:10:00,2026-09-20 12:18:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000798,SYN_TRAIN_0158,PASSENGER,SEC_010,2026-09-14 08:00:00,2026-09-14 08:15:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000799,SYN_TRAIN_0159,PASSENGER,SEC_009,2026-09-14 19:35:00,2026-09-14 19:47:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000800,SYN_TRAIN_0160,PASSENGER,SEC_005,2026-09-14 19:40:00,2026-09-14 20:10:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000801,SYN_TRAIN_0001,PASSENGER,SEC_004,2026-09-14 20:25:00,2026-09-14 20:30:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000802,SYN_TRAIN_0002,FREIGHT,SEC_003,2026-09-20 03:55:00,2026-09-20 04:25:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000803,SYN_TRAIN_0003,PASSENGER,SEC_006,2026-09-17 21:50:00,2026-09-17 22:00:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000804,SYN_TRAIN_0004,FREIGHT,SEC_006,2026-09-17 11:20:00,2026-09-17 11:30:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000805,SYN_TRAIN_0005,EXPRESS,SEC_002,2026-09-19 07:10:00,2026-09-19 07:35:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000806,SYN_TRAIN_0006,FREIGHT,SEC_008,2026-09-15 06:15:00,2026-09-15 06:23:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000807,SYN_TRAIN_0007,EXPRESS,SEC_007,2026-09-14 18:25:00,2026-09-14 18:50:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000808,SYN_TRAIN_0008,FREIGHT,SEC_003,2026-09-16 01:05:00,2026-09-16 01:10:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000809,SYN_TRAIN_0009,EXPRESS,SEC_008,2026-09-17 17:15:00,2026-09-17 17:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000810,SYN_TRAIN_0010,EXPRESS,SEC_003,2026-09-17 09:05:00,2026-09-17 09:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000811,SYN_TRAIN_0011,EXPRESS,SEC_006,2026-09-18 14:30:00,2026-09-18 14:35:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
