record_id,asset_id,department,task_type,criticality,urgency,operational_impact,previous_defects,maintenance_frequency,estimated_duration,actual_duration,delay_to_completion,was_overdue,repeat_defect,weather_risk,previous_failure_indicator,defect_severity,final_priority
HIST_000757,AST_000019,ENGINEERING,PREVENTIVE_MAINTENANCE,79.6,0.0,20.5,5,6,30,24,0,FALSE,TRUE,0.391,True,LOW,41.73
HIST_000758,AST_000036,S&T,CORRECTIVE_MAINTENANCE,78.2,67.0,45.1,2,2,60,57,0,FALSE,TRUE,0.1,False,HIGH,60.48
HIST_000759,AST_000003,S&T,INSPECTION,55.7,64.4,52.7,0,2,60,57,0,FALSE,FALSE,0.973,False,HIGH,54.6
HIST_000760,AST_000020,TRD,REPAIR,63.2,0.0,26.4,2,8,90,110,12,TRUE,TRUE,0.604,False,MEDIUM,31.74
HIST_000761,AST_000037,ENGINEERING,REPLACEMENT,81.9,51.8,30.3,3,2,240,245,3,TRUE,TRUE,0.247,False,HIGH,54.83
HIST_000762,AST_000004,ENGINEERING,TESTING,87.4,100.0,44.5,5,12,90,82,0,FALSE,TRUE,0.992,False,HIGH,71.37
HIST_000763,AST_000021,S&T,PREVENTIVE_MAINTENANCE,42.9,59.6,44.6,3,8,90,94,2,TRUE,TRUE,0.592,False,CRITICAL,51.69
HIST_000764,AST_000038,TRD,TESTING,95.1,75.3,46.7,1,3,90,101,7,TRUE,TRUE,0.828,True,MEDIUM,74.19
HIST_000765,AST_000005,TRD,PREVENTIVE_MAINTENANCE,56.6,100.0,19.9,2,7,120,112,0,FALSE,TRUE,0.098,False,CRITICAL,60.96
HIST_000766,AST_000022,ENGINEERING,CORRECTIVE_MAINTENANCE,76.5,69.3,51.7,4,7,150,146,0,FALSE,TRUE,0.314,False,HIGH,61.87
HIST_000767,AST_000039,S&T,INSPECTION,91.8,26.2,36.3,5,3,90,96,4,TRUE,TRUE,0.163,False,MEDIUM,48.85
HIST_000768,AST_000006,S&T,REPAIR,94.3,59.8,25.7,5,3,60,66,4,TRUE,TRUE,0.086,False,CRITICAL,63.38
HIST_000769,AST_000023,TRD,REPLACEMENT,55.6,87.2,61.1,1,9,45,42,0,FALSE,TRUE,0.518,False,CRITICAL,65.7
HIST_000770,AST_000040,ENGINEERING,TESTING,49.9,95.4,74.7,4,3,180,216,22,TRUE,TRUE,0.584,False,MEDIUM,61.26
HIST_000771,AST_000007,ENGINEERING,PREVENTIVE_MAINTENANCE,52.8,50.4,44.2,2,5,150,123,0,FALSE,TRUE,0.744,True,MEDIUM,54.78
HIST_000772,AST_000024,S&T,CORRECTIVE_MAINTENANCE,66.7,58.3,21.3,3,4,120,113,0,FALSE,TRUE,0.249,False,HIGH,50.09
HIST_000773,AST_000041,TRD,INSPECTION,89.8,94.1,52.4,4,7,90,104,8,TRUE,TRUE,0.006,False,CRITICAL,75.94
HIST_000774,AST_000008,TRD,REPAIR,88.0,88.9,68.3,1,1,150,155,3,TRUE,TRUE,0.465,False,LOW,66.03
HIST_000775,AST_000025,ENGINEERING,REPLACEMENT,94.7,37.3,39.9,3,7,180,180,0,FALSE,TRUE,0.658,False,LOW,49.47
HIST_000776,AST_000042,S&T,TESTING,44.5,100.0,48.6,3,10,90,109,11,TRUE,TRUE,0.121,False,CRITICAL,63.07
HIST_000777,AST_000009,S&T,PREVENTIVE_MAINTENANCE,89.0,0.0,57.2,3,1,120,123,2,TRUE,TRUE,0.739,False,LOW,41.89
HIST_000778,AST_000026,TRD,CORRECTIVE_MAINTENANCE,79.3,80.9,28.4,2,4,90,106,10,TRUE,TRUE,0.424,True,CRITICAL,74.69
HIST_000779,AST_000043,ENGINEERING,INSPECTION,70.1,93.6,43.2,1,12,30,32,1,TRUE,TRUE,0.202,False,HIGH,64.32
HIST_000780,AST_000010,ENGINEERING,REPAIR,83.3,91.6,45.8,4,12,120,124,2,TRUE,TRUE,0.544,False,MEDIUM,64.55
HIST_000781,AST_000027,S&T,REPLACEMENT,50.8,24.1,60.9,0,7,240,251,7,TRUE,FALSE,0.219,False,LOW,37.2
HIST_000782,AST_000044,TRD,TESTING,56.3,79.6,46.1,0,9,75,64,0,FALSE,FALSE,0.853,False,HIGH,57.26
HIST_000783,AST_000011,TRD,PREVENTIVE_MAINTENANCE,69.6,54.1,74.0,0,1,150,131,0,FALSE,FALSE,0.084,False,LOW,52.95
HIST_000784,AST_000028,ENGINEERING,CORRECTIVE_MAINTENANCE,49.5,65.8,21.9,5,12,75,80,3,TRUE,TRUE,0.798,False,LOW,39.43
HIST_000785,AST_000045,S&T,INSPECTION,42.3,96.3,25.4,2,1,240,249,5,TRUE,TRUE,0.04,True,MEDIUM,59.34
HIST_000786,AST_000012,S&T,REPAIR,62.0,0.0,47.3,1,5,180,189,5,TRUE,TRUE,0.451,False,CRITICAL,43.06
HIST_000787,AST_000029,TRD,REPLACEMENT,88.2,100.0,17.3,0,3,60,67,4,TRUE,FALSE,0.798,False,LOW,58.67
HIST_000788,AST_000046,ENGINEERING,TESTING,52.0,25.5,50.0,4,2,30,33,2,TRUE,TRUE,0.738,False,CRITICAL,46.98
HIST_000789,AST_000013,ENGINEERING,PREVENTIVE_MAINTENANCE,54.3,0.0,62.4,2,10,120,112,0,FALSE,TRUE,0.675,False,HIGH,40.02
HIST_000790,AST_000030,S&T,TESTING,88.6,94.9,27.9,1,1,300,320,12,TRUE,TRUE,0.236,False,LOW,59.63
HIST_000791,AST_000047,TRD,PREVENTIVE_MAINTENANCE,84.5,0.0,15.9,3,3,150,144,0,FALSE,TRUE,0.086,False,CRITICAL,43.53
HIST_000792,AST_000014,TRD,CORRECTIVE_MAINTENANCE,44.4,100.0,74.4,1,3,180,173,0,FALSE,TRUE,0.286,True,HIGH,74.45
HIST_000793,AST_000031,ENGINEERING,INSPECTION,40.4,9.9,58.1,5,7,75,81,4,TRUE,TRUE,0.136,False,MEDIUM,33.72
HIST_000794,AST_000048,S&T,REPAIR,56.3,0.0,34.5,0,6,45,38,0,FALSE,FALSE,0.355,False,MEDIUM,31.29
HIST_000795,AST_000015,S&T,REPLACEMENT,53.9,15.2,71.0,5,11,150,187,22,TRUE,TRUE,0.024,False,CRITICAL,49.17
HIST_000796,AST_000032,TRD,TESTING,72.1,54.8,55.7,5,5,60,59,0,FALSE,TRUE,0.883,False,CRITICAL,61.47
HIST_000797,AST_000049,ENGINEERING,PREVENTIVE_MAINTENANCE,67.6,68.9,59.7,1,6,45,48,2,TRUE,TRUE,0.822,False,LOW,53.19
HIST_000798,AST_000016,ENGINEERING,CORRECTIVE_MAINTENANCE,55.3,100.0,54.2,5,8,120,120,0,FALSE,TRUE,0.798,False,HIGH,63.68
HIST_000799,AST_000033,S&T,INSPECTION,80.7,100.0,27.9,5,3,90,88,0,FALSE,TRUE,0.311,True,HIGH,76.04
HIST_000800,AST_000050,TRD,REPAIR,88.2,100.0,35.1,2,1,75,82,4,TRUE,TRUE,0.802,False,CRITICAL,73.48
HIST_000801,AST_000017,TRD,REPLACEMENT,66.6,0.0,38.2,4,4,240,281,25,TRUE,TRUE,0.336,False,LOW,31.37
HIST_000802,AST_000034,ENGINEERING,TESTING,82.4,31.1,24.6,3,1,60,61,1,TRUE,TRUE,0.598,False,CRITICAL,52.42
HIST_000803,AST_000001,ENGINEERING,PREVENTIVE_MAINTENANCE,50.3,100.0,27.6,2,11,60,49,0,FALSE,TRUE,0.49,False,HIGH,56.86
HIST_000804,AST_000018,S&T,CORRECTIVE_MAINTENANCE,94.2,100.0,32.2,5,1,30,37,4,TRUE,TRUE,0.794,False,CRITICAL,74.7
HIST_000805,AST_000035,TRD,INSPECTION,84.2,100.0,22.2,3,5,150,170,12,TRUE,TRUE,0.804,False,HIGH,65.95
HIST_000806,AST_000002,TRD,REPAIR,63.8,100.0,34.8,4,4,30,31,1,TRUE,TRUE,0.325,True,LOW,64.85
HIST_000807,AST_000019,ENGINEERING,REPLACEMENT,79.6,100.0,18.1,0,6,150,183,20,TRUE,FALSE,0.187,False,LOW,56.25
HIST_000808,AST_000036,S&T,TESTING,78.2,94.2,48.5,4,12,30,27,0,FALSE,TRUE,0.427,False,MEDIUM,64.21
HIST_000809,AST_000003,S&T,PREVENTIVE_MAINTENANCE,55.7,17.4,61.0,4,8,60,71,7,TRUE,TRUE,0.606,False,LOW,37.01
HIST_000810,AST_000020,TRD,CORRECTIVE_MAINTENANCE,63.2,57.5,30.5,5,7,240,196,0,FALSE,TRUE,0.768,False,HIGH,50.69
HIST_000811,AST_000037,ENGINEERING,INSPECTION,81.9,1.7,31.3,0,4,240,296,34,TRUE,FALSE,0.424,False,CRITICAL,46.26
HIST_000812,AST_000004,ENGINEERING,REPAIR,87.4,79.0,48.7,3,8,75,83,5,TRUE,TRUE,0.086,False,LOW,59.46
HIST_000813,AST_000021,S&T,REPLACEMENT,42.9,45.5,44.3,3,2,240,195,0,FALSE,TRUE,0.018,True,MEDIUM,50.6
HIST_000814,AST_000038,TRD,TESTING,95.1,100.0,40.5,3,2,60,50,0,FALSE,TRUE,0.468,False,HIGH,72.88
HIST_000815,AST_000005,TRD,PREVENTIVE_MAINTENANCE,56.6,100.0,19.0,1,6,120,132,7,TRUE,TRUE,0.732,False,HIGH,57.03
HIST_000816,AST_000022,ENGINEERING,TESTING,76.5,9.3,56.3,4,7,180,201,13,TRUE,TRUE,0.901,False,MEDIUM,44.03
HIST_000817,AST_000039,S&T,PREVENTIVE_MAINTENANCE,91.8,48.5,36.2,2,3,90,96,4,TRUE,TRUE,0.831,False,MEDIUM,54.41
HIST_000818,AST_000006,S&T,CORRECTIVE_MAINTENANCE,94.3,6.9,16.0,1,6,150,177,16,TRUE,TRUE,0.557,False,HIGH,44.47
HIST_000819,AST_000023,TRD,INSPECTION,55.6,18.6,62.0,0,5,60,61,1,TRUE,FALSE,0.029,False,MEDIUM,41.23
HIST_000820,AST_000040,ENGINEERING,REPAIR,49.9,25.4,70.3,5,3,90,92,1,TRUE,TRUE,0.657,True,HIGH,56.63
HIST_000821,AST_000007,ENGINEERING,REPLACEMENT,52.8,100.0,35.2,5,10,180,208,17,TRUE,TRUE,0.273,False,LOW,51.63
HIST_000822,AST_000024,S&T,TESTING,66.7,48.1,23.6,3,3,150,174,14,TRUE,TRUE,0.185,False,LOW,40.51
HIST_000823,AST_000041,TRD,PREVENTIVE_MAINTENANCE,89.8,0.7,53.9,4,1,45,50,3,TRUE,TRUE,0.444,False,LOW,41.64
HIST_000824,AST_000008,TRD,CORRECTIVE_MAINTENANCE,88.0,100.0,61.0,0,12,60,74,8,TRUE,FALSE,0.19,False,MEDIUM,71.1
HIST_000825,AST_000025,ENGINEERING,INSPECTION,94.7,100.0,40.4,0,2,180,163,0,FALSE,FALSE,0.072,False,MEDIUM,68.99
HIST_000826,AST_000042,S&T,REPAIR,44.5,100.0,49.8,4,10,180,205,15,TRUE,TRUE,0.414,False,CRITICAL,63.31
HIST_000827,AST_000009,S&T,REPLACEMENT,89.0,0.0,56.3,5,1,240,244,2,TRUE,TRUE,0.202,True,LOW,51.71
HIST_000828,AST_000026,TRD,TESTING,79.3,59.5,27.8,4,5,60,70,6,TRUE,TRUE,0.541,False,MEDIUM,51.73
HIST_000829,AST_000043,ENGINEERING,PREVENTIVE_MAINTENANCE,70.1,32.6,45.2,5,1,90,96,4,TRUE,TRUE,0.973,False,CRITICAL,53.22
HIST_000830,AST_000010,ENGINEERING,CORRECTIVE_MAINTENANCE,83.3,40.9,46.2,1,10,75,75,0,FALSE,TRUE,0.981,False,CRITICAL,59.45
HIST_000831,AST_000027,S&T,INSPECTION,50.8,47.6,60.3,2,9,240,274,20,TRUE,TRUE,0.847,False,LOW,42.95
HIST_000832,AST_000044,TRD,REPAIR,56.3,5.7,47.8,1,1,75,64,0,FALSE,TRUE,0.755,False,HIGH,39.12
HIST_000833,AST_000011,TRD,REPLACEMENT,69.6,100.0,64.9,5,10,90,89,0,FALSE,TRUE,0.074,False,MEDIUM,66.36
HIST_000834,AST_000028,ENGINEERING,TESTING,49.5,0.0,27.7,2,3,30,25,0,FALSE,TRUE,0.962,True,HIGH,41.64
HIST_000835,AST_000045,S&T,PREVENTIVE_MAINTENANCE,42.3,43.1,29.7,0,2,75,72,0,FALSE,FALSE,0.631,False,CRITICAL,44.41
HIST_000836,AST_000012,S&T,CORRECTIVE_MAINTENANCE,62.0,73.4,46.4,5,6,90,79,0,FALSE,TRUE,0.125,False,CRITICAL,61.23
HIST_000837,AST_000029,TRD,INSPECTION,88.2,100.0,18.3,3,3,150,143,0,FALSE,TRUE,0.605,False,CRITICAL,70.12
HIST_000838,AST_000046,ENGINEERING,REPAIR,52.0,73.2,59.7,3,10,75,89,8,TRUE,TRUE,0.508,False,CRITICAL,60.84
HIST_000839,AST_000013,ENGINEERING,REPLACEMENT,54.3,81.8,53.8,4,8,120,102,0,FALSE,TRUE,0.469,False,MEDIUM,55.0
HIST_000840,AST_000030,S&T,TESTING,88.6,73.2,20.0,5,6,180,187,4,TRUE,TRUE,0.606,False,LOW,52.63
HIST_000841,AST_000047,TRD,PREVENTIVE_MAINTENANCE,84.5,100.0,24.4,1,10,90,84,0,FALSE,TRUE,0.258,True,MEDIUM,72.73
HIST_000842,AST_000014,TRD,CORRECTIVE_MAINTENANCE,44.4,10.9,73.5,2,12,30,36,4,TRUE,TRUE,0.569,False,HIGH,41.99
HIST_000843,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,59.8,53.7,3,3,150,157,4,TRUE,TRUE,0.071,False,LOW,41.56
HIST_000844,AST_000048,S&T,CORRECTIVE_MAINTENANCE,56.3,74.6,37.2,4,6,120,105,0,FALSE,TRUE,0.386,False,LOW,46.73
HIST_000845,AST_000015,S&T,INSPECTION,53.9,99.7,69.6,1,12,180,207,16,TRUE,TRUE,0.011,False,HIGH,66.27
HIST_000846,AST_000032,TRD,REPAIR,72.1,69.8,54.9,4,6,60,60,0,FALSE,TRUE,0.756,False,LOW,53.81
HIST_000847,AST_000049,ENGINEERING,REPLACEMENT,67.6,100.0,55.3,1,1,120,122,1,TRUE,TRUE,0.33,False,MEDIUM,63.84
HIST_000848,AST_000016,ENGINEERING,TESTING,55.3,100.0,48.3,5,4,150,179,17,TRUE,TRUE,0.902,True,HIGH,72.5
HIST_000849,AST_000033,S&T,PREVENTIVE_MAINTENANCE,80.7,74.9,17.4,2,4,180,153,0,FALSE,TRUE,0.403,False,CRITICAL,61.41
HIST_000850,AST_000050,TRD,CORRECTIVE_MAINTENANCE,88.2,26.1,35.4,3,12,180,164,0,FALSE,TRUE,0.828,False,MEDIUM,47.56
HIST_000851,AST_000017,TRD,INSPECTION,66.6,7.2,43.4,4,1,90,74,0,FALSE,TRUE,0.675,False,CRITICAL,45.46
HIST_000852,AST_000034,ENGINEERING,REPAIR,82.4,0.0,18.3,0,9,60,58,0,FALSE,FALSE,0.601,False,CRITICAL,43.38
HIST_000853,AST_000001,ENGINEERING,REPLACEMENT,50.3,0.0,34.3,0,6,120,139,11,TRUE,FALSE,0.242,False,HIGH,33.2
HIST_000854,AST_000018,S&T,TESTING,94.2,0.0,21.5,4,3,90,106,10,TRUE,TRUE,0.934,False,MEDIUM,40.06
HIST_000855,AST_000035,TRD,PREVENTIVE_MAINTENANCE,84.2,83.3,29.5,3,3,120,124,2,TRUE,TRUE,0.874,True,MEDIUM,69.48
HIST_000856,AST_000002,TRD,CORRECTIVE_MAINTENANCE,63.8,0.0,34.7,4,2,90,102,7,TRUE,TRUE,0.073,False,HIGH,37.33
HIST_000857,AST_000019,ENGINEERING,INSPECTION,79.6,100.0,28.5,5,12,150,159,5,TRUE,TRUE,0.764,False,HIGH,65.83
HIST_000858,AST_000036,S&T,REPAIR,78.2,71.1,57.9,5,12,75,76,1,TRUE,TRUE,0.31,False,HIGH,64.06
HIST_000859,AST_000003,S&T,REPLACEMENT,55.7,72.3,57.3,1,12,180,161,0,FALSE,TRUE,0.367,False,CRITICAL,61.24
HIST_000860,AST_000020,TRD,TESTING,63.2,26.7,22.6,2,4,120,115,0,FALSE,TRUE,0.523,False,MEDIUM,37.66
HIST_000861,AST_000037,ENGINEERING,PREVENTIVE_MAINTENANCE,81.9,62.2,34.1,5,9,150,165,9,TRUE,TRUE,0.743,False,MEDIUM,54.44
HIST_000862,AST_000004,ENGINEERING,CORRECTIVE_MAINTENANCE,87.4,0.0,50.4,4,2,150,178,17,TRUE,TRUE,0.738,True,LOW,50.05
HIST_000863,AST_000021,S&T,INSPECTION,42.9,100.0,44.5,4,8,240,211,0,FALSE,TRUE,0.142,False,MEDIUM,54.27
HIST_000864,AST_000038,TRD,REPAIR,95.1,100.0,46.7,1,5,45,53,5,TRUE,TRUE,0.988,False,LOW,66.62
HIST_000865,AST_000005,TRD,REPLACEMENT,56.6,100.0,24.7,5,7,150,182,19,TRUE,TRUE,0.189,False,CRITICAL,61.92
HIST_000866,AST_000022,ENGINEERING,TESTING,76.5,16.0,50.4,2,7,180,165,0,FALSE,TRUE,0.286,False,MEDIUM,44.53
HIST_000867,AST_000039,S&T,PREVENTIVE_MAINTENANCE,91.8,0.0,35.9,5,4,60,72,7,TRUE,TRUE,0.58,False,HIGH,45.97
HIST_000868,AST_000006,S&T,CORRECTIVE_MAINTENANCE,94.3,89.2,21.7,0,2,75,84,5,TRUE,FALSE,0.101,False,MEDIUM,62.43
HIST_000869,AST_000023,TRD,PREVENTIVE_MAINTENANCE,55.6,22.4,55.1,1,12,60,55,0,FALSE,TRUE,0.784,True,CRITICAL,58.3
HIST_000870,AST_000040,ENGINEERING,CORRECTIVE_MAINTENANCE,49.9,78.5,75.1,3,1,75,62,0,FALSE,TRUE,0.892,False,HIGH,60.86
HIST_000871,AST_000007,ENGINEERING,INSPECTION,52.8,62.5,39.5,5,12,180,175,0,FALSE,TRUE,0.242,False,CRITICAL,54.36
HIST_000872,AST_000024,S&T,REPAIR,66.7,0.0,29.7,5,10,75,71,0,FALSE,TRUE,0.771,False,MEDIUM,33.45
HIST_000873,AST_000041,TRD,REPLACEMENT,89.8,100.0,46.1,0,8,30,26,0,FALSE,FALSE,0.181,False,CRITICAL,76.16
HIST_000874,AST_000008,TRD,TESTING,88.0,81.6,60.9,1,4,30,35,3,TRUE,TRUE,0.123,False,MEDIUM,66.48
HIST_000875,AST_000025,ENGINEERING,PREVENTIVE_MAINTENANCE,94.7,82.2,39.7,5,5,45,50,3,TRUE,TRUE,0.96,False,LOW,60.65
HIST_000876,AST_000042,S&T,CORRECTIVE_MAINTENANCE,44.5,100.0,39.3,2,11,240,200,0,FALSE,TRUE,0.578,True,HIGH,67.46
HIST_000877,AST_000009,S&T,INSPECTION,89.0,0.0,61.0,1,12,60,65,3,TRUE,TRUE,0.502,False,CRITICAL,53.9
HIST_000878,AST_000026,TRD,REPAIR,79.3,78.6,20.7,4,1,60,51,0,FALSE,TRUE,0.709,False,HIGH,58.83
HIST_000879,AST_000043,ENGINEERING,REPLACEMENT,70.1,70.3,51.0,1,10,60,58,0,FALSE,TRUE,0.665,False,LOW,52.55
HIST_000880,AST_000010,ENGINEERING,TESTING,83.3,96.1,52.4,5,7,180,221,25,TRUE,TRUE,0.258,False,HIGH,70.75
HIST_000881,AST_000027,S&T,PREVENTIVE_MAINTENANCE,50.8,60.9,48.5,3,8,120,139,11,TRUE,TRUE,0.26,False,CRITICAL,55.16
HIST_000882,AST_000044,TRD,CORRECTIVE_MAINTENANCE,56.3,0.0,47.6,3,2,180,208,17,TRUE,TRUE,0.621,False,HIGH,37.66
HIST_000883,AST_000011,TRD,INSPECTION,69.6,10.8,71.0,4,2,30,37,4,TRUE,TRUE,0.35,True,LOW,51.53
HIST_000884,AST_000028,ENGINEERING,REPAIR,49.5,54.2,23.9,5,9,45,56,7,TRUE,TRUE,0.395,False,HIGH,44.43
HIST_000885,AST_000045,S&T,REPLACEMENT,42.3,19.2,23.2,3,4,60,61,1,TRUE,TRUE,0.8,False,MEDIUM,29.63
HIST_000886,AST_000012,S&T,TESTING,62.0,0.0,42.1,1,10,150,121,0,FALSE,TRUE,0.518,False,CRITICAL,42.02
HIST_000887,AST_000029,TRD,PREVENTIVE_MAINTENANCE,88.2,0.0,30.3,2,7,120,102,0,FALSE,TRUE,0.719,False,LOW,36.27
HIST_000888,AST_000046,ENGINEERING,CORRECTIVE_MAINTENANCE,52.0,0.0,61.4,5,12,150,183,20,TRUE,TRUE,0.784,False,HIGH,39.13
HIST_000889,AST_000013,ENGINEERING,INSPECTION,54.3,88.2,61.5,2,6,30,36,4,TRUE,TRUE,0.944,False,HIGH,61.89
HIST_000890,AST_000030,S&T,REPAIR,88.6,100.0,27.4,5,7,60,59,0,FALSE,TRUE,0.53,True,HIGH,78.31
HIST_000891,AST_000047,TRD,REPLACEMENT,84.5,0.0,19.8,5,11,30,29,0,FALSE,TRUE,0.474,False,HIGH,40.56
HIST_000892,AST_000014,TRD,TESTING,44.4,71.8,72.4,0,5,90,78,0,FALSE,FALSE,0.77,False,HIGH,57.0
HIST_000893,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,100.0,50.0,1,10,180,193,8,TRUE,TRUE,0.279,False,LOW,50.87
HIST_000894,AST_000048,S&T,CORRECTIVE_MAINTENANCE,56.3,39.3,37.7,5,4,75,72,0,FALSE,TRUE,0.922,False,MEDIUM,41.75
HIST_000895,AST_000015,S&T,PREVENTIVE_MAINTENANCE,53.9,69.1,69.0,5,10,180,216,22,TRUE,TRUE,0.247,False,MEDIUM,54.74
HIST_000896,AST_000032,TRD,CORRECTIVE_MAINTENANCE,72.1,80.0,57.0,2,3,120,126,4,TRUE,TRUE,0.659,False,LOW,56.78
HIST_000897,AST_000049,ENGINEERING,INSPECTION,67.6,0.0,50.5,1,10,60,75,9,TRUE,TRUE,0.807,True,LOW,44.13
HIST_000898,AST_000016,ENGINEERING,REPAIR,55.3,63.7,43.4,2,7,90,97,4,TRUE,TRUE,0.658,False,CRITICAL,56.2
HIST_000899,AST_000033,S&T,REPLACEMENT,80.7,75.6,24.8,5,6,75,77,1,TRUE,TRUE,0.634,False,MEDIUM,55.57
HIST_000900,AST_000050,TRD,TESTING,88.2,35.6,35.5,5,12,30,37,4,TRUE,TRUE,0.587,False,MEDIUM,49.96
HIST_000901,AST_000017,TRD,PREVENTIVE_MAINTENANCE,66.6,100.0,43.2,0,6,30,29,0,FALSE,FALSE,0.156,False,LOW,57.37
HIST_000902,AST_000034,ENGINEERING,CORRECTIVE_MAINTENANCE,82.4,0.0,25.1,5,7,150,160,6,TRUE,TRUE,0.938,False,HIGH,40.99
HIST_000903,AST_000001,ENGINEERING,INSPECTION,50.3,19.7,27.1,5,1,75,70,0,FALSE,TRUE,0.531,False,CRITICAL,40.44
HIST_000904,AST_000018,S&T,REPAIR,94.2,40.6,26.1,2,1,240,195,0,FALSE,TRUE,0.839,True,CRITICAL,68.63
HIST_000905,AST_000035,TRD,REPLACEMENT,84.2,100.0,23.3,0,12,60,67,4,TRUE,FALSE,0.41,False,CRITICAL,69.92
HIST_000906,AST_000002,TRD,TESTING,63.8,100.0,39.9,0,11,60,69,5,TRUE,FALSE,0.15,False,HIGH,63.37
HIST_000907,AST_000019,ENGINEERING,PREVENTIVE_MAINTENANCE,79.6,42.0,22.7,2,11,120,101,0,FALSE,TRUE,0.531,False,HIGH,50.17
HIST_000908,AST_000036,S&T,CORRECTIVE_MAINTENANCE,78.2,100.0,44.8,2,1,240,245,3,TRUE,TRUE,0.135,False,LOW,61.17
HIST_000909,AST_000003,S&T,INSPECTION,55.7,0.0,54.3,3,10,30,28,0,FALSE,TRUE,0.47,False,LOW,31.32
HIST_000910,AST_000020,TRD,REPAIR,63.2,77.6,28.3,5,1,90,105,9,TRUE,TRUE,0.33,False,HIGH,55.27
HIST_000911,AST_000037,ENGINEERING,REPLACEMENT,81.9,74.4,29.5,2,5,180,164,0,FALSE,TRUE,0.458,True,LOW,62.82
HIST_000912,AST_000004,ENGINEERING,TESTING,87.4,100.0,43.6,2,2,120,114,0,FALSE,TRUE,0.744,False,CRITICAL,74.94
HIST_000913,AST_000021,S&T,PREVENTIVE_MAINTENANCE,42.9,17.6,48.8,5,2,30,29,0,FALSE,TRUE,0.502,False,MEDIUM,34.53
HIST_000914,AST_000038,TRD,CORRECTIVE_MAINTENANCE,95.1,86.1,40.6,5,6,180,214,20,TRUE,TRUE,0.169,False,CRITICAL,73.17
HIST_000915,AST_000005,TRD,INSPECTION,56.6,82.3,21.0,0,5,60,53,0,FALSE,FALSE,0.551,False,HIGH,53.01
HIST_000916,AST_000022,ENGINEERING,REPAIR,76.5,100.0,54.0,4,5,240,264,14,TRUE,TRUE,0.778,False,HIGH,70.0
HIST_000917,AST_000039,S&T,REPLACEMENT,91.8,100.0,44.8,2,12,60,69,5,TRUE,TRUE,0.167,False,CRITICAL,76.5
HIST_000918,AST_000006,S&T,TESTING,94.3,62.3,16.1,5,8,75,74,0,FALSE,TRUE,0.368,True,HIGH,68.33
HIST_000919,AST_000023,TRD,PREVENTIVE_MAINTENANCE,55.6,88.7,57.5,0,1,60,64,2,TRUE,FALSE,0.061,False,CRITICAL,65.36
HIST_000920,AST_000040,ENGINEERING,CORRECTIVE_MAINTENANCE,49.9,0.0,81.8,3,8,75,70,0,FALSE,TRUE,0.573,False,CRITICAL,46.33
HIST_000921,AST_000007,ENGINEERING,INSPECTION,52.8,17.5,37.0,1,10,120,102,0,FALSE,TRUE,0.416,False,HIGH,38.86
HIST_000922,AST_000024,S&T,CORRECTIVE_MAINTENANCE,66.7,10.8,27.7,4,6,240,285,27,TRUE,TRUE,0.958,False,LOW,32.0
HIST_000923,AST_000041,TRD,INSPECTION,89.8,100.0,51.7,0,2,90,83,0,FALSE,FALSE,0.891,False,MEDIUM,69.78
HIST_000924,AST_000008,TRD,REPAIR,88.0,57.6,58.6,4,9,75,84,5,TRUE,TRUE,0.385,False,MEDIUM,60.02
HIST_000925,AST_000025,ENGINEERING,REPLACEMENT,94.7,98.7,40.5,2,7,180,198,11,TRUE,TRUE,0.468,True,MEDIUM,78.69
HIST_000926,AST_000042,S&T,TESTING,44.5,100.0,51.0,4,11,180,180,0,FALSE,TRUE,0.616,False,MEDIUM,56.05
HIST_000927,AST_000009,S&T,PREVENTIVE_MAINTENANCE,89.0,97.0,52.7,1,10,150,147,0,FALSE,TRUE,0.019,False,LOW,65.24
HIST_000928,AST_000026,TRD,CORRECTIVE_MAINTENANCE,79.3,0.0,22.1,5,1,75,66,0,FALSE,TRUE,0.115,False,CRITICAL,43.21
HIST_000929,AST_000043,ENGINEERING,INSPECTION,70.1,100.0,44.3,2,11,150,169,11,TRUE,TRUE,0.81,False,MEDIUM,62.39
HIST_000930,AST_000010,ENGINEERING,REPAIR,83.3,0.0,53.3,0,11,75,73,0,FALSE,FALSE,0.161,False,MEDIUM,43.15
HIST_000931,AST_000027,S&T,REPLACEMENT,50.8,3.4,52.9,2,4,30,28,0,FALSE,TRUE,0.796,False,CRITICAL,41.67
HIST_000932,AST_000044,TRD,TESTING,56.3,91.6,52.4,1,6,75,79,2,TRUE,TRUE,0.702,True,HIGH,71.52
HIST_000933,AST_000011,TRD,PREVENTIVE_MAINTENANCE,69.6,57.1,74.5,1,1,180,145,0,FALSE,TRUE,0.521,False,HIGH,61.3
HIST_000934,AST_000028,ENGINEERING,CORRECTIVE_MAINTENANCE,49.5,100.0,23.3,4,8,120,127,4,TRUE,TRUE,0.716,False,MEDIUM,52.01
HIST_000935,AST_000045,S&T,INSPECTION,42.3,100.0,26.5,0,4,180,188,5,TRUE,FALSE,0.672,False,HIGH,54.24
HIST_000936,AST_000012,S&T,REPAIR,62.0,34.5,47.7,2,4,120,106,0,FALSE,TRUE,0.912,False,MEDIUM,44.27
